_Id,_PostId,_VoteTypeId,_CreationDate
1295,410,2,2019-06-07T00:00:00.000
1296,410,2,2019-06-07T00:00:00.000
1299,410,2,2019-06-08T00:00:00.000
1306,410,2,2019-06-11T00:00:00.000
1409,410,2,2019-10-07T00:00:00.000
1499,410,2,2020-03-28T00:00:00.000
1297,411,2,2019-06-07T00:00:00.000
1300,411,2,2019-06-08T00:00:00.000
1308,411,2,2019-06-11T00:00:00.000
1342,411,2,2019-07-05T00:00:00.000
1410,411,2,2019-10-07T00:00:00.000
1317,412,2,2019-06-19T00:00:00.000
1302,413,2,2019-06-09T00:00:00.000
1312,413,2,2019-06-12T00:00:00.000
1314,413,2,2019-06-15T00:00:00.000
1320,413,2,2019-06-19T00:00:00.000
1328,413,2,2019-06-24T00:00:00.000
1340,413,2,2019-07-02T00:00:00.000
1498,413,2,2020-03-28T00:00:00.000
1937,413,2,2022-06-05T00:00:00.000
1303,414,2,2019-06-09T00:00:00.000
1311,414,2,2019-06-12T00:00:00.000
1313,414,2,2019-06-13T00:00:00.000
1315,414,2,2019-06-15T00:00:00.000
1310,415,2,2019-06-11T00:00:00.000
1316,416,2,2019-06-16T00:00:00.000
1319,416,2,2019-06-19T00:00:00.000
1336,416,2,2019-06-27T00:00:00.000
1318,417,2,2019-06-19T00:00:00.000
1323,418,2,2019-06-20T00:00:00.000
1326,418,2,2019-06-23T00:00:00.000
1406,418,2,2019-10-07T00:00:00.000
1497,418,2,2020-03-28T00:00:00.000
1321,419,2,2019-06-19T00:00:00.000
1322,419,1,2019-06-20T00:00:00.000
1327,419,2,2019-06-23T00:00:00.000
1405,419,2,2019-10-07T00:00:00.000
1337,420,2,2019-07-01T00:00:00.000
1496,420,2,2020-03-28T00:00:00.000
1407,421,2,2019-10-07T00:00:00.000
1495,421,2,2020-03-28T00:00:00.000
1346,422,3,2019-07-13T00:00:00.000
1347,422,2,2019-07-13T00:00:00.000
1366,422,2,2019-07-22T00:00:00.000
1408,422,2,2019-10-07T00:00:00.000
1349,423,2,2019-07-16T00:00:00.000
1350,423,2,2019-07-16T00:00:00.000
1356,423,2,2019-07-18T00:00:00.000
1363,423,2,2019-07-21T00:00:00.000
1364,423,2,2019-07-22T00:00:00.000
1372,423,2,2019-08-14T00:00:00.000
1494,423,2,2020-03-28T00:00:00.000
1351,424,2,2019-07-16T00:00:00.000
1353,424,2,2019-07-17T00:00:00.000
1359,424,2,2019-07-19T00:00:00.000
1362,424,2,2019-07-21T00:00:00.000
1374,424,2,2019-08-14T00:00:00.000
1352,425,2,2019-07-17T00:00:00.000
1355,425,2,2019-07-17T00:00:00.000
1357,425,2,2019-07-18T00:00:00.000
1360,425,2,2019-07-21T00:00:00.000
1375,425,2,2019-08-14T00:00:00.000
1354,426,2,2019-07-17T00:00:00.000
1358,426,2,2019-07-19T00:00:00.000
1361,426,2,2019-07-21T00:00:00.000
1365,426,2,2019-07-22T00:00:00.000
1373,426,2,2019-08-14T00:00:00.000
1370,427,3,2019-08-03T00:00:00.000
1403,427,2,2019-09-29T00:00:00.000
1377,428,2,2019-08-19T00:00:00.000
1378,428,2,2019-08-20T00:00:00.000
1380,428,2,2019-08-28T00:00:00.000
1398,428,2,2019-09-06T00:00:00.000
1493,428,2,2020-03-28T00:00:00.000
2111,428,2,2023-11-01T00:00:00.000
1395,429,2,2019-09-02T00:00:00.000
1401,429,2,2019-09-18T00:00:00.000
1412,429,2,2019-10-25T00:00:00.000
1381,430,2,2019-08-31T00:00:00.000
1382,431,2,2019-08-31T00:00:00.000
1383,432,2,2019-08-31T00:00:00.000
1384,433,2,2019-08-31T00:00:00.000
1385,434,2,2019-08-31T00:00:00.000
1386,435,2,2019-08-31T00:00:00.000
1387,436,2,2019-08-31T00:00:00.000
1388,437,2,2019-08-31T00:00:00.000
1394,438,2,2019-09-02T00:00:00.000
1389,439,2,2019-09-01T00:00:00.000
1390,439,2,2019-09-02T00:00:00.000
1391,440,2,2019-09-02T00:00:00.000
1416,440,2,2019-10-28T00:00:00.000
1392,441,2,2019-09-02T00:00:00.000
1393,441,2,2019-09-02T00:00:00.000
1404,442,1,2019-09-30T00:00:00.000
1417,442,2,2019-10-28T00:00:00.000
1414,443,2,2019-10-25T00:00:00.000
1421,443,2,2019-11-11T00:00:00.000
1491,443,2,2020-03-28T00:00:00.000
1415,444,2,2019-10-25T00:00:00.000
1420,444,2,2019-11-11T00:00:00.000
1418,446,15,2019-11-11T00:00:00.000
1419,446,10,2019-11-11T00:00:00.000
1422,447,2,2019-11-18T00:00:00.000
1490,447,2,2020-03-28T00:00:00.000
1423,448,2,2019-11-18T00:00:00.000
1424,449,2,2019-11-20T00:00:00.000
1429,449,2,2019-11-21T00:00:00.000
1489,449,2,2020-03-28T00:00:00.000
1425,450,2,2019-11-20T00:00:00.000
1428,450,2,2019-11-21T00:00:00.000
1437,450,2,2019-12-09T00:00:00.000
1453,450,2,2019-12-17T00:00:00.000
1427,451,2,2019-11-21T00:00:00.000
1448,451,2,2019-12-15T00:00:00.000
1488,451,2,2020-03-28T00:00:00.000
1579,451,2,2020-09-24T00:00:00.000
1430,452,2,2019-11-22T00:00:00.000
1447,452,2,2019-12-15T00:00:00.000
1578,452,2,2020-09-24T00:00:00.000
1440,453,2,2019-12-11T00:00:00.000
1446,453,2,2019-12-15T00:00:00.000
1492,453,2,2020-03-28T00:00:00.000
1439,454,1,2019-12-10T00:00:00.000
1445,454,2,2019-12-15T00:00:00.000
1451,454,2,2019-12-17T00:00:00.000
1441,455,2,2019-12-11T00:00:00.000
1442,457,2,2019-12-11T00:00:00.000
1450,460,2,2019-12-17T00:00:00.000
1438,461,2,2019-12-09T00:00:00.000
1443,461,2,2019-12-11T00:00:00.000
1444,462,2,2019-12-13T00:00:00.000
1452,464,2,2019-12-17T00:00:00.000
1464,464,2,2020-01-19T00:00:00.000
1457,466,2,2020-01-09T00:00:00.000
1487,466,2,2020-03-28T00:00:00.000
1454,467,2,2020-01-06T00:00:00.000
1459,467,2,2020-01-13T00:00:00.000
1796,467,2,2021-05-07T00:00:00.000
1920,467,2,2022-06-05T00:00:00.000
2004,467,2,2022-10-14T00:00:00.000
1455,468,1,2020-01-07T00:00:00.000
1458,468,2,2020-01-13T00:00:00.000
2005,468,2,2022-10-14T00:00:00.000
1460,469,2,2020-01-13T00:00:00.000
1461,470,2,2020-01-13T00:00:00.000
1465,471,2,2020-01-19T00:00:00.000
1466,472,15,2020-01-20T00:00:00.000
1467,472,2,2020-01-21T00:00:00.000
1473,472,2,2020-02-29T00:00:00.000
1485,472,2,2020-03-28T00:00:00.000
1526,472,2,2020-04-04T00:00:00.000
1562,472,2,2020-08-20T00:00:00.000
1468,473,2,2020-01-29T00:00:00.000
1469,473,1,2020-02-04T00:00:00.000
1477,473,2,2020-03-02T00:00:00.000
1472,474,2,2020-02-29T00:00:00.000
1474,474,2,2020-03-01T00:00:00.000
1479,474,2,2020-03-05T00:00:00.000
1484,474,2,2020-03-28T00:00:00.000
1798,474,2,2021-05-07T00:00:00.000
1925,474,2,2022-06-05T00:00:00.000
1997,474,2,2022-10-10T00:00:00.000
1475,475,2,2020-03-01T00:00:00.000
1476,475,1,2020-03-01T00:00:00.000
1478,475,2,2020-03-05T00:00:00.000
1797,475,2,2021-05-07T00:00:00.000
1996,475,2,2022-10-10T00:00:00.000
1483,476,2,2020-03-11T00:00:00.000
1800,476,2,2021-05-07T00:00:00.000
1482,477,2,2020-03-11T00:00:00.000
1529,477,2,2020-04-15T00:00:00.000
1565,478,3,2020-08-22T00:00:00.000
1799,478,2,2021-05-07T00:00:00.000
1524,479,2,2020-03-30T00:00:00.000
1525,479,1,2020-03-30T00:00:00.000
1528,479,2,2020-04-15T00:00:00.000
1564,479,2,2020-08-22T00:00:00.000
1527,480,2,2020-04-04T00:00:00.000
1802,480,2,2021-05-07T00:00:00.000
1929,480,2,2022-06-05T00:00:00.000
1530,483,2,2020-04-19T00:00:00.000
1543,483,2,2020-06-08T00:00:00.000
1561,483,2,2020-08-03T00:00:00.000
1801,483,2,2021-05-07T00:00:00.000
2001,483,2,2022-10-11T00:00:00.000
1538,484,2,2020-04-23T00:00:00.000
1542,484,2,2020-06-08T00:00:00.000
1554,484,2,2020-06-21T00:00:00.000
1555,484,1,2020-06-21T00:00:00.000
1560,484,2,2020-08-03T00:00:00.000
1999,484,2,2022-10-11T00:00:00.000
1536,485,2,2020-04-23T00:00:00.000
1537,485,1,2020-04-23T00:00:00.000
1540,485,2,2020-06-08T00:00:00.000
1566,488,3,2020-09-02T00:00:00.000
1592,489,2,2020-12-21T00:00:00.000
1539,490,2,2020-06-08T00:00:00.000
1558,490,2,2020-07-02T00:00:00.000
1544,491,1,2020-06-08T00:00:00.000
1546,491,2,2020-06-10T00:00:00.000
1567,492,16,2020-09-13T00:00:00.000
1568,493,16,2020-09-13T00:00:00.000
1569,494,2,2020-09-13T00:00:00.000
1574,494,2,2020-09-18T00:00:00.000
1576,494,2,2020-09-19T00:00:00.000
1588,494,2,2020-12-17T00:00:00.000
1570,495,2,2020-09-14T00:00:00.000
1573,495,2,2020-09-18T00:00:00.000
1575,495,2,2020-09-19T00:00:00.000
1589,495,2,2020-12-17T00:00:00.000
1577,496,2,2020-09-21T00:00:00.000
1594,496,2,2020-12-23T00:00:00.000
1994,497,2,2022-10-06T00:00:00.000
1595,498,2,2020-12-26T00:00:00.000
1597,498,1,2021-01-03T00:00:00.000
1993,498,2,2022-10-06T00:00:00.000
1596,499,10,2021-01-03T00:00:00.000
1598,500,2,2021-01-04T00:00:00.000
1599,500,2,2021-01-04T00:00:00.000
1875,500,2,2021-12-10T00:00:00.000
2144,500,2,2024-01-07T00:00:00.000
1728,501,2,2021-01-16T00:00:00.000
1732,501,2,2021-01-17T00:00:00.000
1729,502,2,2021-01-16T00:00:00.000
1733,502,2,2021-01-17T00:00:00.000
1734,503,2,2021-01-17T00:00:00.000
1735,503,1,2021-01-17T00:00:00.000
1736,503,2,2021-01-17T00:00:00.000
1753,504,2,2021-01-18T00:00:00.000
1960,505,2,2022-06-24T00:00:00.000
1970,505,2,2022-07-25T00:00:00.000
2018,505,2,2022-12-19T00:00:00.000
1969,506,2,2022-07-25T00:00:00.000
2017,506,2,2022-12-19T00:00:00.000
1748,507,2,2021-01-17T00:00:00.000
1927,508,2,2022-06-05T00:00:00.000
1769,509,2,2021-01-28T00:00:00.000
1803,509,2,2021-05-07T00:00:00.000
1758,510,2,2021-01-23T00:00:00.000
1759,510,1,2021-01-23T00:00:00.000
1762,510,2,2021-01-25T00:00:00.000
1768,510,2,2021-01-28T00:00:00.000
1776,511,2,2021-02-03T00:00:00.000
2137,511,2,2023-11-28T00:00:00.000
1774,512,2,2021-02-02T00:00:00.000
1784,512,2,2021-02-18T00:00:00.000
1804,512,2,2021-05-07T00:00:00.000
1781,513,2,2021-02-05T00:00:00.000
1782,513,1,2021-02-05T00:00:00.000
1783,513,2,2021-02-07T00:00:00.000
1786,514,2,2021-02-21T00:00:00.000
1787,514,2,2021-03-02T00:00:00.000
1795,515,2,2021-04-16T00:00:00.000
1984,515,2,2022-08-27T00:00:00.000
2101,515,2,2023-06-19T00:00:00.000
1792,516,2,2021-04-07T00:00:00.000
1793,516,2,2021-04-08T00:00:00.000
1805,516,2,2021-05-07T00:00:00.000
1922,516,2,2022-06-05T00:00:00.000
1794,517,2,2021-04-08T00:00:00.000
1806,517,2,2021-05-09T00:00:00.000
1809,518,2,2021-05-17T00:00:00.000
1808,519,2,2021-05-14T00:00:00.000
1812,519,2,2021-05-19T00:00:00.000
1836,519,2,2021-07-31T00:00:00.000
1845,519,2,2021-08-11T00:00:00.000
1919,519,2,2022-06-05T00:00:00.000
1963,519,2,2022-06-24T00:00:00.000
1807,520,2,2021-05-14T00:00:00.000
1810,520,2,2021-05-19T00:00:00.000
1811,520,2,2021-05-19T00:00:00.000
1813,520,2,2021-05-24T00:00:00.000
1814,520,2,2021-06-17T00:00:00.000
1822,520,2,2021-07-09T00:00:00.000
1837,520,2,2021-07-31T00:00:00.000
1843,520,2,2021-08-08T00:00:00.000
2024,520,2,2022-12-20T00:00:00.000
1815,522,2,2021-06-22T00:00:00.000
1908,522,2,2022-06-05T00:00:00.000
1816,523,2,2021-06-22T00:00:00.000
1817,524,2,2021-07-08T00:00:00.000
1823,524,2,2021-07-10T00:00:00.000
1830,524,2,2021-07-15T00:00:00.000
1832,524,2,2021-07-19T00:00:00.000
1835,524,2,2021-07-31T00:00:00.000
1907,524,2,2022-06-05T00:00:00.000
2035,524,2,2022-12-20T00:00:00.000
1824,525,2,2021-07-10T00:00:00.000
1831,525,2,2021-07-15T00:00:00.000
1834,525,2,2021-07-31T00:00:00.000
2036,525,2,2022-12-20T00:00:00.000
1838,526,2,2021-08-06T00:00:00.000
1841,526,2,2021-08-06T00:00:00.000
1921,526,2,2022-06-05T00:00:00.000
1839,527,10,2021-08-06T00:00:00.000
1840,528,2,2021-08-06T00:00:00.000
1847,528,2,2021-08-17T00:00:00.000
1848,529,2,2021-08-21T00:00:00.000
1939,529,2,2022-06-05T00:00:00.000
1849,530,2,2021-09-28T00:00:00.000
1911,530,2,2022-06-05T00:00:00.000
1851,531,2,2021-09-28T00:00:00.000
1852,531,1,2021-09-28T00:00:00.000
1853,531,2,2021-09-28T00:00:00.000
1883,532,2,2021-12-20T00:00:00.000
1868,533,2,2021-11-21T00:00:00.000
1913,533,2,2022-06-05T00:00:00.000
1869,534,2,2021-11-23T00:00:00.000
1870,534,2,2021-11-25T00:00:00.000
1874,534,2,2021-12-08T00:00:00.000
1878,534,2,2021-12-16T00:00:00.000
1879,534,2,2021-12-16T00:00:00.000
1880,534,2,2021-12-20T00:00:00.000
1886,534,2,2022-03-08T00:00:00.000
1916,534,2,2022-06-05T00:00:00.000
1975,534,2,2022-07-26T00:00:00.000
2034,534,2,2022-12-20T00:00:00.000
1872,535,2,2021-11-26T00:00:00.000
1873,535,2,2021-12-06T00:00:00.000
1881,535,2,2021-12-20T00:00:00.000
1890,535,2,2022-05-31T00:00:00.000
1992,535,1,2022-09-27T00:00:00.000
1884,536,2,2022-01-13T00:00:00.000
1930,536,2,2022-06-05T00:00:00.000
1976,536,2,2022-07-26T00:00:00.000
1888,537,2,2022-05-10T00:00:00.000
1889,537,2,2022-05-28T00:00:00.000
1905,537,2,2022-06-03T00:00:00.000
1915,537,2,2022-06-05T00:00:00.000
1978,537,2,2022-08-04T00:00:00.000
1893,538,16,2022-06-01T00:00:00.000
1895,539,16,2022-06-01T00:00:00.000
1898,540,16,2022-06-01T00:00:00.000
1896,541,16,2022-06-01T00:00:00.000
1897,542,16,2022-06-01T00:00:00.000
1894,543,16,2022-06-01T00:00:00.000
1903,544,16,2022-06-02T00:00:00.000
1902,545,16,2022-06-02T00:00:00.000
1904,546,16,2022-06-02T00:00:00.000
1900,547,16,2022-06-02T00:00:00.000
1901,548,16,2022-06-02T00:00:00.000
1899,549,16,2022-06-02T00:00:00.000
1906,550,2,2022-06-03T00:00:00.000
1954,550,2,2022-06-14T00:00:00.000
1955,552,2,2022-06-17T00:00:00.000
1956,552,1,2022-06-17T00:00:00.000
1957,552,2,2022-06-21T00:00:00.000
1964,552,2,2022-06-24T00:00:00.000
1966,552,2,2022-07-15T00:00:00.000
2023,552,2,2022-12-20T00:00:00.000
1979,553,2,2022-08-04T00:00:00.000
1980,553,1,2022-08-04T00:00:00.000
1981,553,2,2022-08-04T00:00:00.000
1982,553,2,2022-08-05T00:00:00.000
1983,553,2,2022-08-12T00:00:00.000
1985,554,2,2022-09-12T00:00:00.000
1986,554,2,2022-09-15T00:00:00.000
1989,554,2,2022-09-20T00:00:00.000
2022,554,2,2022-12-20T00:00:00.000
2158,554,2,2024-02-21T00:00:00.000
1987,555,2,2022-09-15T00:00:00.000
1988,555,1,2022-09-15T00:00:00.000
1991,555,2,2022-09-22T00:00:00.000
2021,555,2,2022-12-20T00:00:00.000
2157,555,2,2024-02-21T00:00:00.000
2013,556,3,2022-11-17T00:00:00.000
2016,556,2,2022-12-19T00:00:00.000
2118,556,2,2023-11-22T00:00:00.000
2006,557,2,2022-11-07T00:00:00.000
2007,557,2,2022-11-07T00:00:00.000
2117,557,2,2023-11-07T00:00:00.000
2008,558,2,2022-11-14T00:00:00.000
2010,558,2,2022-11-14T00:00:00.000
2012,558,2,2022-11-14T00:00:00.000
2014,558,2,2022-11-17T00:00:00.000
2020,558,2,2022-12-20T00:00:00.000
2009,559,2,2022-11-14T00:00:00.000
2011,559,2,2022-11-14T00:00:00.000
2015,559,2,2022-11-17T00:00:00.000
2019,559,2,2022-12-20T00:00:00.000
2046,561,2,2023-01-26T00:00:00.000
2047,562,2,2023-04-08T00:00:00.000
2049,562,2,2023-04-08T00:00:00.000
2079,562,2,2023-05-04T00:00:00.000
2052,563,2,2023-04-10T00:00:00.000
2048,564,2,2023-04-08T00:00:00.000
2050,564,2,2023-04-08T00:00:00.000
2074,564,2,2023-04-19T00:00:00.000
2085,564,2,2023-05-11T00:00:00.000
2056,565,2,2023-04-13T00:00:00.000
2065,565,2,2023-04-13T00:00:00.000
2064,566,2,2023-04-13T00:00:00.000
2067,566,2,2023-04-13T00:00:00.000
2057,567,2,2023-04-13T00:00:00.000
2063,567,2,2023-04-13T00:00:00.000
2076,568,3,2023-05-03T00:00:00.000
2077,568,2,2023-05-03T00:00:00.000
2080,568,2,2023-05-04T00:00:00.000
2081,569,2,2023-05-06T00:00:00.000
2083,569,2,2023-05-10T00:00:00.000
2084,569,2,2023-05-11T00:00:00.000
2082,570,2,2023-05-10T00:00:00.000
2086,571,2,2023-05-12T00:00:00.000
2087,571,2,2023-05-13T00:00:00.000
2088,571,2,2023-05-13T00:00:00.000
2091,571,2,2023-05-16T00:00:00.000
2097,571,2,2023-06-03T00:00:00.000
2110,571,2,2023-10-03T00:00:00.000
2174,571,2,2024-03-24T00:00:00.000
2090,572,2,2023-05-13T00:00:00.000
2092,572,2,2023-05-16T00:00:00.000
2093,572,2,2023-05-17T00:00:00.000
2094,572,2,2023-05-19T00:00:00.000
2095,574,2,2023-05-24T00:00:00.000
2175,574,2,2024-03-24T00:00:00.000
2154,576,2,2024-02-13T00:00:00.000
2112,578,1,2023-11-01T00:00:00.000
2113,578,2,2023-11-01T00:00:00.000
2114,578,2,2023-11-01T00:00:00.000
2115,578,2,2023-11-03T00:00:00.000
2116,579,2,2023-11-03T00:00:00.000
2120,581,2,2023-11-23T00:00:00.000
2119,583,2,2023-11-23T00:00:00.000
2139,583,2,2023-12-03T00:00:00.000
2122,584,2,2023-11-23T00:00:00.000
2123,584,1,2023-11-23T00:00:00.000
2124,584,2,2023-11-23T00:00:00.000
2138,584,2,2023-12-03T00:00:00.000
2134,586,2,2023-11-27T00:00:00.000
2136,586,2,2023-11-27T00:00:00.000
2133,587,2,2023-11-27T00:00:00.000
2135,587,2,2023-11-27T00:00:00.000
2143,587,2,2023-12-09T00:00:00.000
2140,589,2,2023-12-03T00:00:00.000
2141,590,2,2023-12-06T00:00:00.000
2142,590,2,2023-12-09T00:00:00.000
2145,591,2,2024-01-24T00:00:00.000
2146,592,2,2024-01-24T00:00:00.000
2151,595,2,2024-02-12T00:00:00.000
2170,595,2,2024-03-03T00:00:00.000
2148,596,2,2024-02-11T00:00:00.000
2173,596,2,2024-03-24T00:00:00.000
2176,596,2,2024-03-27T00:00:00.000
2149,598,2,2024-02-11T00:00:00.000
2150,598,2,2024-02-11T00:00:00.000
2153,598,2,2024-02-13T00:00:00.000
2168,598,2,2024-02-27T00:00:00.000
2171,598,2,2024-03-08T00:00:00.000
2147,599,10,2024-02-11T00:00:00.000
2152,600,2,2024-02-12T00:00:00.000
2167,600,2,2024-02-23T00:00:00.000
2166,601,2,2024-02-23T00:00:00.000
2162,602,3,2024-02-22T00:00:00.000
2165,602,3,2024-02-23T00:00:00.000
2155,603,2,2024-02-21T00:00:00.000
2164,603,2,2024-02-23T00:00:00.000
2169,603,2,2024-02-29T00:00:00.000
2172,603,1,2024-03-24T00:00:00.000
2156,604,2,2024-02-21T00:00:00.000
2160,605,3,2024-02-21T00:00:00.000
2161,605,3,2024-02-21T00:00:00.000
2163,605,3,2024-02-23T00:00:00.000
2177,606,2,2024-03-28T00:00:00.000
